DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
3/29/2014,0.45,BROOKLYN,1.231,0.1450503,0.2433351,"(40.64616, -73.998465)",8 AVENUE,41 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,312625,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/26/2014,1.905,MANHATTAN,0.064,0.2607473,0.2783745,"(40.761857, -73.963425)",EAST 61 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,Lost Consciousness,,,3126786,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/27/2014,0.145,BROOKLYN,1.203,0.1105043,0.267217,"(40.611614, -73.974583)",63 STREET,DAHILL ROAD,,0,0,0,0,0,0,0,0,Prescription Medication,Traffic Control Disregarded,Prescription Medication,,,3126876,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/26/2014,2.215,BROOKLYN,1.225,0.1497769,0.277146,"(40.650887, -73.964654)",PARADE PLACE,CATON AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Driver Inexperience,Driver Inexperience,Driver Inexperience,Driver Inexperience,3126915,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
11/28/2014,1.615,MANHATTAN,0.015,0.2433883,0.2606924,"(40.744498, -73.981108)",EAST 31 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,Outside Car Distraction,,,3127177,PASSENGER VEHICLE,MOTORCYCLE,PASSENGER VEHICLE,,
11/27/2014,0.3,QUEENS,1.361,0.254639,0.5050391,"(40.755749, -73.736761)",244 STREET,61 AVENUE,,0,0,0,0,0,0,0,0,Failure to Keep Right,Failure to Keep Right,Failure to Keep Right,,,3128038,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
11/27/2014,1.4,QUEENS,1.363,0.2359796,0.4852739,"(40.73709, -73.756526)",BELL BOULEVARD,77 AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3128043,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/29/2014,1.83,BRONX,0.464,0.3554939,0.4153427,"(40.856604, -73.826457)",PELHAM PARKWAY,BRUCKNER EXPRESSWAY,,5,0,0,0,0,0,5,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3128204,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/29/2014,1.63,QUEENS,1.104,0.2794964,0.3295898,"(40.780606, -73.91221)",21 AVENUE,CRESCENT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,3128479,SPORT UTILITY / STATION WAGON,TAXI,TAXI,SPORT UTILITY / STATION WAGON,
11/28/2014,1.43,MANHATTAN,0.035,0.2569118,0.2600068,"(40.758022, -73.981793)",WEST 47 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3128592,PASSENGER VEHICLE,TAXI,OTHER,,
12/1/2014,1.3,MANHATTAN,0.074,0.2738566,0.2850034,"(40.774967, -73.956797)",EAST 80 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Other Vehicular,Lost Consciousness,,,3128621,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/1/2014,1.32,MANHATTAN,0.021,0.2594905,0.2774858,"(40.760601, -73.964314)",2 AVENUE,EAST 59 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3128622,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/29/2014,0.329,MANHATTAN,0.039,0.3635539,0.312911,"(40.864664, -73.928889)",BROADWAY,ARDEN STREET,,1,0,0,0,0,0,1,0,Alcohol Involvement,Outside Car Distraction,Alcohol Involvement,,,3128678,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/1/2014,1.115,BRONX,0.474,0.3749126,0.4079408,"(40.876023, -73.833859)",BAYCHESTER AVENUE,DONIZETTI PLACE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Fatigued/Drowsy,Fatigued/Drowsy,,,3128697,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,,
12/3/2014,1.745,MANHATTAN,0.021,0.2578394,0.2733194,"(40.758949, -73.968481)",EAST 55 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3129787,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/3/2014,0.858,BROOKLYN,1.212,0.1760898,0.3003379,"(40.6772, -73.941462)",PACIFIC STREET,KINGSTON AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,3130043,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,OTHER,
12/3/2014,0.725,BROOKLYN,1.212,0.1739291,0.3112703,"(40.675039, -73.93053)",UTICA AVENUE,BERGEN STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,,3130045,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/3/2014,1.8,BRONX,0.45,0.3264018,0.3168568,"(40.827512, -73.924943)",EAST 161 STREET,GERARD AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Other Vehicular,Other Vehicular,,,3130510,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/3/2014,1.745,MANHATTAN,0.021,0.2578394,0.2733194,"(40.758949, -73.968481)",EAST 55 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3131016,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
11/24/2014,0.7,BROOKLYN,1.232,0.1672625,0.3191686,"(40.668373, -73.922631)",EASTERN PARKWAY,RALPH AVENUE,,3,0,0,0,0,0,3,0,Pavement Slippery,Outside Car Distraction,Outside Car Distraction,,,3131241,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/5/2014,0.82,BROOKLYN,1.212,0.1760898,0.3003379,"(40.6772, -73.941462)",PACIFIC STREET,KINGSTON AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,,,3131245,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/6/2014,1.525,MANHATTAN,0.127,0.2796436,0.2892246,"(40.780754, -73.952575)",EAST 89 STREET,3 AVENUE,,3,0,0,0,0,0,3,0,Fell Asleep,Traffic Control Disregarded,Other Vehicular,Other Vehicular,,3131547,SPORT UTILITY / STATION WAGON,TAXI,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,
12/6/2014,0.245,QUEENS,1.357,0.2514281,0.4557521,"(40.752538, -73.786048)",47 AVENUE,195 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,Other Vehicular,,,3131943,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/8/2014,1.42,MANHATTAN,0.027,0.276764,0.2900566,"(40.777874, -73.951743)",EAST 86 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Other Vehicular,Other Vehicular,,,3132684,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,,
12/7/2014,1.015,BRONX,0.451,0.3375742,0.3188246,"(40.838684, -73.922975)",SHAKESPEARE AVENUE,WOODYCREST AVENUE,,2,0,0,0,0,0,2,0,Other Vehicular,Alcohol Involvement,Other Vehicular,,,3132758,UNKNOWN,UNKNOWN,UNKNOWN,,
12/8/2014,0.63,BRONX,0.456,0.3456734,0.334412,"(40.846783, -73.907388)",EAST 175 STREET,WEEKS AVENUE,,1,0,0,0,0,0,1,0,Failure to Keep Right,Other Vehicular,Other Vehicular,Other Vehicular,,3132782,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,SPORT UTILITY / STATION WAGON,
12/8/2014,0.005,MANHATTAN,0.017,0.2572288,0.2453916,"(40.758339, -73.996408)",10 AVENUE,WEST 40 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3133295,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/9/2014,1.034,MANHATTAN,0.032,0.3493381,0.3051388,"(40.850448, -73.936661)",BENNETT AVENUE,WEST 181 STREET,,0,0,0,0,0,0,0,0,Accelerator Defective,Other Vehicular,Other Vehicular,,,3133401,SPORT UTILITY / STATION WAGON,UNKNOWN,SPORT UTILITY / STATION WAGON,,
12/9/2014,0.04,BROOKLYN,1.21,0.2096062,0.2882189,"(40.710716, -73.953581)",BORINQUEN PLACE,KEAP STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,,,3133674,LARGE COM VEH(6 OR MORE TIRES),TAXI,PASSENGER VEHICLE,,
12/10/2014,1.521,MANHATTAN,0.035,0.2537309,0.2576815,"(40.754841, -73.984118)",WEST 42 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,Other Vehicular,,,3133990,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/9/2014,1.656,BROOKLYN,1.237,0.1764174,0.2780903,"(40.677527, -73.96371)",WASHINGTON AVENUE,SAINT MARKS AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3134308,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/9/2014,2.01,QUEENS,1.41,0.1920298,0.4969522,"(40.69314, -73.744848)",SPRINGFIELD BOULEVARD,FRANCIS LEWIS BOULEVARD,,2,0,0,0,0,0,2,0,Pavement Slippery,Other Vehicular,Other Vehicular,,,3134388,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
4/1/2014,2.055,MANHATTAN,0.064,0.2603758,0.2812008,"(40.761486, -73.960599)",EAST 62 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Fatigued/Drowsy,Fatigued/Drowsy,,,313456,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,TAXI,,
12/10/2014,2.154,MANHATTAN,0,0.2486783,0.2540314,"(40.749788, -73.987769)",WEST 34 STREET,6 AVENUE,,7,0,5,0,0,0,2,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,3134589,OTHER,OTHER,OTHER,OTHER,OTHER
12/11/2014,1.72,MANHATTAN,0.127,0.2796436,0.2892246,"(40.780754, -73.952575)",EAST 89 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3134646,SPORT UTILITY / STATION WAGON,VAN,SPORT UTILITY / STATION WAGON,,
12/10/2014,1.543,QUEENS,1.354,0.253167,0.4064208,"(40.754277, -73.835379)",SANFORD AVENUE,MAPLE AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,Fell Asleep,Other Vehicular,,,3135078,PASSENGER VEHICLE,VAN,SPORT UTILITY / STATION WAGON,,
12/11/2014,1.1,QUEENS,1.354,0.2506915,0.4244899,"(40.751802, -73.81731)",HOLLY AVENUE,ROBINSON STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Fell Asleep,,,3135087,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/10/2014,1.93,BRONX,0.452,0.3489115,0.3205402,"(40.850022, -73.92126)",UNDERCLIFF AVENUE,WEST 176 STREET,,2,0,0,0,0,0,2,0,Other Vehicular,Pavement Slippery,Other Vehicular,,,3135372,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/12/2014,1.417,QUEENS,1.433,0.1585409,0.4679718,"(40.659651, -73.773828)",FARMERS BOULEVARD,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Outside Car Distraction,,,3135673,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,VAN,,
12/12/2014,1.215,QUEENS,1.355,0.2805787,0.398588,"(40.781689, -73.843212)",125 STREET,20 AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,Fatigued/Drowsy,Fell Asleep,Fell Asleep,,3135716,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
12/12/2014,2.05,MANHATTAN,0.127,0.2796436,0.2892246,"(40.780754, -73.952575)",3 AVENUE,EAST 89 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Outside Car Distraction,Other Vehicular,,,3135923,LIVERY VEHICLE,PASSENGER VEHICLE,UNKNOWN,,
12/14/2014,1.04,MANHATTAN,0.015,0.2459684,0.2604585,"(40.747078, -73.981341)",PARK AVENUE,EAST 34 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,Outside Car Distraction,,,3136424,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,VAN,,
12/15/2014,0.14,MANHATTAN,0.127,0.2814601,0.2965886,"(40.78257, -73.945211)",EAST 95 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3137658,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/16/2014,1.84,QUEENS,1.372,0.2323873,0.3714306,"(40.733497, -73.870369)",QUEENS BOULEVARD,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,,,3138795,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,BICYCLE,,
12/18/2014,1.435,BRONX,0.452,0.3483429,0.3358001,"(40.849453, -73.906)",GRAND CONCOURSE,EAST TREMONT AVENUE,,1,0,0,0,0,0,1,0,Outside Car Distraction,Other Vehicular,Glare,,,3139106,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/19/2014,1.725,MANHATTAN,0.064,0.2638783,0.2806505,"(40.764988, -73.961149)",2 AVENUE,EAST 66 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Driver Inattention/Distraction,Other Vehicular,,,3139565,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/19/2014,1.349,BRONX,0.455,0.3295157,0.3372948,"(40.830626, -73.904505)",EAST 168 STREET,FULTON AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3139607,LIVERY VEHICLE,LIVERY VEHICLE,UNKNOWN,,
12/18/2014,0.838,BROOKLYN,1.215,0.1714196,0.2915485,"(40.67253, -73.950251)",STERLING PLACE,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Illness,Illness,Fell Asleep,,3139757,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
12/19/2014,1.33,BRONX,0.467,0.3624652,0.3413479,"(40.863575, -73.900452)",JEROME AVENUE,WEST 192 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3140169,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/21/2014,0.623,QUEENS,1.69,0.096677,0.4887522,"(40.597787, -73.753048)",PLAINVIEW AVENUE,BEACH 19 STREET,,0,0,0,0,0,0,0,0,Brakes Defective,Fell Asleep,Fell Asleep,,,3140752,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/20/2014,1.1,BRONX,0.451,0.3308638,0.3183109,"(40.831974, -73.923489)",RIVER AVENUE,EAST 165 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Driver Inattention/Distraction,,,3141080,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,UNKNOWN,,
12/23/2014,0.03,MANHATTAN,0.01,0.2325014,0.2422438,"(40.733611, -73.999556)",AVENUE OF THE AMERICAS,GREENWICH AVENUE,,0,0,0,0,0,0,0,0,Physical Disability,Fatigued/Drowsy,Fatigued/Drowsy,,,3141548,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/23/2014,1.12,MANHATTAN,0.021,0.2594905,0.2774858,"(40.760601, -73.964314)",2 AVENUE,EAST 59 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Other Vehicular,,,3141625,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/22/2014,2.044,BRONX,0.462,0.3715098,0.3371237,"(40.87262, -73.904676)",WEST KINGSBRIDGE ROAD,HEATH AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Fatigued/Drowsy,,,3141785,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/22/2014,1.31,QUEENS,1.357,0.2590175,0.4387278,"(40.760128, -73.803072)",163 STREET,SANFORD AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,Traffic Control Disregarded,,,3142121,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/22/2014,1.83,STATEN ISLAND,0.304,0.0896429,0.1534352,"(40.590753, -74.088365)",HYLAN BOULEVARD,BURGHER AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inexperience,Lost Consciousness,,,3142230,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/24/2014,0.424,MANHATTAN,0.021,0.2584678,0.2737745,"(40.759578, -73.968025)",EAST 56 STREET,3 AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Outside Car Distraction,Outside Car Distraction,,,3142290,PICK-UP TRUCK,PASSENGER VEHICLE,PICK-UP TRUCK,,
12/25/2014,0.33,MANHATTAN,0.01,0.2417539,0.2378304,"(40.742864, -74.00397)",9 AVENUE,WEST 17 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Other Vehicular,Other Vehicular,,,3142825,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/28/2014,0.317,MANHATTAN,0.033,0.3680371,0.3196589,"(40.869147, -73.922141)",WEST 207 STREET,SEAMAN AVENUE,,0,0,0,0,0,0,0,0,Failure to Keep Right,Driver Inexperience,Driver Inexperience,Driver Inexperience,,3143970,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/27/2014,2,BRONX,0.46,0.3379977,0.4088931,"(40.839108, -73.832907)",CODDINGTON AVENUE,MAYFLOWER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3144002,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/28/2014,0.21,BROOKLYN,1.234,0.078491,0.287361,"(40.579601, -73.954439)",BRIGHTON 14 STREET,CORBIN PLACE,,0,0,0,0,0,0,0,0,Other Electronic Device,Other Electronic Device,Other Electronic Device,,,3144033,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/30/2014,0.9,MANHATTAN,0.127,0.2793268,0.291918,"(40.780437, -73.949882)",EAST 90 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,3144849,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,MOTORCYCLE,SPORT UTILITY / STATION WAGON
12/30/2014,1.708,MANHATTAN,0.033,0.3703677,0.323234,"(40.871478, -73.918566)",SEAMAN AVENUE,WEST 215 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Driver Inattention/Distraction,Other Vehicular,,,3145383,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/31/2014,1.652,BRONX,0.457,0.3592708,0.3529152,"(40.860381, -73.888885)",EAST FORDHAM ROAD,WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Driver Inattention/Distraction,,,3145451,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/30/2014,1.945,BRONX,0.467,0.361722,0.3437618,"(40.862832, -73.898038)",EAST 190 STREET,CRESTON AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Traffic Control Disregarded,Traffic Control Disregarded,,,3145471,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/30/2014,2.13,BROOKLYN,1.233,0.1269978,0.3129327,"(40.628108, -73.928867)",AVENUE J,EAST 49 STREET,,0,0,0,0,0,0,0,0,Other Electronic Device,Other Vehicular,Other Vehicular,,,3145511,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/31/2014,2,QUEENS,1.374,0.2251867,0.4007667,"(40.726297, -73.841033)",112 STREET,69 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,3145783,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
1/1/2015,0.82,MANHATTAN,0.033,0.3648555,0.311947,"(40.865966, -73.929853)",RIVERSIDE DRIVE,PAYSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,3145908,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/29/2014,0.91,MANHATTAN,0.023,0.2873102,0.2710366,"(40.78842, -73.970763)",WEST 89 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,3146207,PASSENGER VEHICLE,UNKNOWN,PASSENGER VEHICLE,,
1/1/2015,1.45,BROOKLYN,1.233,0.1250204,0.3189935,"(40.62613, -73.922806)",AVENUE K,EAST 55 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,Other Vehicular,,,3146306,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/1/2015,0.33,BROOKLYN,1.233,0.1155012,0.3151717,"(40.616611, -73.926628)",UTICA AVENUE,AVENUE O,,0,0,0,0,0,0,0,0,Alcohol Involvement,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,3146307,VAN,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
1/1/2015,0.61,BROOKLYN,1.209,0.1264049,0.3033781,"(40.627515, -73.938422)",AVENUE J,EAST 39 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3146309,PASSENGER VEHICLE,UNKNOWN,PASSENGER VEHICLE,,
1/1/2015,1.61,BROOKLYN,1.233,0.1142272,0.301728,"(40.615337, -73.940072)",AVENUE P,EAST 34 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3146310,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
1/3/2015,0.43,QUEENS,1.359,0.2748561,0.4593549,"(40.775966, -73.782445)",CORPORAL KENNEDY STREET,27 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Other Vehicular,3146915,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
1/3/2015,2.021,BRONX,0.451,0.334287,0.321495,"(40.835397, -73.920305)",EAST 167 STREET,GERARD AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Other Vehicular,Driver Inattention/Distraction,,,3147068,PASSENGER VEHICLE,LIVERY VEHICLE,LIVERY VEHICLE,,
1/4/2015,0.615,BROOKLYN,1.215,0.1773453,0.2921226,"(40.678455, -73.949677)",ATLANTIC AVENUE,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,Driver Inattention/Distraction,,,3147198,SPORT UTILITY / STATION WAGON,TAXI,PASSENGER VEHICLE,,
1/3/2015,2.015,QUEENS,1.434,0.2010231,0.4373591,"(40.702133, -73.804441)",JAMAICA AVENUE,150 STREET,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3147258,BUS,PICK-UP TRUCK,BUS,,
1/5/2015,2.045,QUEENS,1.354,0.2520628,0.4198809,"(40.753173, -73.821919)",KISSENA BOULEVARD,ELDER AVENUE,,0,0,0,0,0,0,0,0,Other Electronic Device,Driver Inexperience,Fatigued/Drowsy,,,3147789,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
1/6/2015,1.225,BROOKLYN,1.222,0.0902711,0.2595221,"(40.591381, -73.982278)",WEST 12 STREET,AVENUE W,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,,,3148115,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/6/2015,1.225,BROOKLYN,1.222,0.0902711,0.2595221,"(40.591381, -73.982278)",WEST 12 STREET,AVENUE W,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,,,3148116,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,,
