DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/30/2014,1:50,BROOKLYN,11224,40.5798272,-73.9762114,"(40.579827, -73.976211)",SHELL ROAD,NEPTUNE AVENUE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,Outside Car Distraction,,,343351,MOTORCYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/01/2014,5:05,MANHATTAN,10027,40.8089731,-73.9483252,"(40.808973, -73.948325)",WEST 125 STREET,7 AVENUE,,2,0,0,0,0,0,2,0,Outside Car Distraction,Illness,Other Electronic Device,,,344266,LIVERY VEHICLE,TAXI,LIVERY VEHICLE,,
06/01/2014,12:30,STATEN ISLAND,10312,40.5380026,-74.1732119,"(40.538003, -74.173212)",FABIAN STREET,AMBOY ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,Driver Inattention/Distraction,,,344679,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/02/2014,11:00,BROOKLYN,11220,40.6414351,-74.0178146,"(40.641435, -74.017815)",4 AVENUE,59 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,345005,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
06/03/2014,7:25,MANHATTAN,10065,40.768024,-73.9702814,"(40.768024, -73.970281)",5 AVENUE,EAST 65 STREET,,0,0,0,0,0,0,0,0,Brakes Defective,Brakes Defective,Tire Failure/Inadequate,,,345376,VAN,TAXI,SPORT UTILITY / STATION WAGON,,
06/03/2014,7:50,MANHATTAN,10065,40.7659833,-73.9654448,"(40.765983, -73.965445)",EAST 65 STREET,LEXINGTON AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,345380,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
06/02/2014,19:48,BROOKLYN,11235,40.5817859,-73.9480726,"(40.581786, -73.948073)",SHORE BOULEVARD,OCEAN AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Traffic Control Disregarded,,,345516,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/05/2014,8:50,QUEENS,11418,40.6985865,-73.8141814,"(40.698587, -73.814181)",ARCHER AVENUE,VANWYCK EXPRESSWAY,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,346795,SPORT UTILITY / STATION WAGON,TAXI,SPORT UTILITY / STATION WAGON,,
06/06/2014,8:17,MANHATTAN,10026,40.8006591,-73.9543925,"(40.800659, -73.954392)",WEST 112 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,347125,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/08/2014,14:00,QUEENS,11364,40.7391739,-73.7636094,"(40.739174, -73.763609)",210 STREET,73 AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,Fell Asleep,Fell Asleep,,,348401,UNKNOWN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/09/2014,3:59,BRONX,10457,40.8406262,-73.9030524,"(40.840626, -73.903052)",PARK AVENUE,EAST 172 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,,,,348666,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,
06/11/2014,8:10,MANHATTAN,10025,40.7973058,-73.9642873,"(40.797306, -73.964287)",COLUMBUS AVENUE,WEST 103 STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,Traffic Control Disregarded,,,349735,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,OTHER,,
06/13/2014,10:25,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.922386)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,Prescription Medication,,,350769,OTHER,PASSENGER VEHICLE,OTHER,,
06/15/2014,14:26,MANHATTAN,10065,40.7653576,-73.9659,"(40.765358, -73.9659)",LEXINGTON AVENUE,EAST 64 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,351782,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/16/2014,14:20,MANHATTAN,10016,40.7483655,-73.9804027,"(40.748366, -73.980403)",EAST 36 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Backing Unsafely,,,352252,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,,
06/16/2014,9:00,BROOKLYN,11218,40.6326199,-73.9731951,"(40.63262, -73.973195)",18 AVENUE,EAST 5 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,353009,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
06/16/2014,23:00,QUEENS,11417,40.6721508,-73.8431812,"(40.672151, -73.843181)",CROSSBAY BOULEVARD,PITKIN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Outside Car Distraction,Outside Car Distraction,,,353183,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
06/19/2014,19:45,QUEENS,11101,40.7466701,-73.9478358,"(40.74667, -73.947836)",21 STREET,45 ROAD,,1,0,0,0,0,0,1,0,Other Vehicular,Driver Inattention/Distraction,Other Vehicular,,,354979,OTHER,OTHER,SPORT UTILITY / STATION WAGON,,
06/20/2014,13:05,BROOKLYN,11206,40.7001242,-73.9471293,"(40.700124, -73.947129)",HARRISON AVENUE,FLUSHING AVENUE,,0,0,0,0,0,0,0,0,Other Electronic Device,Other Vehicular,Other Vehicular,,,355397,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
06/21/2014,13:20,MANHATTAN,10001,40.7509908,-73.9906233,"(40.750991, -73.990623)",WEST 34 STREET,7 AVENUE,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Fatigued/Drowsy,Fatigued/Drowsy,,355671,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
06/24/2014,22:20,MANHATTAN,10022,40.757125,-73.9719069,"(40.757125, -73.971907)",EAST 51 STREET,LEXINGTON AVENUE,,1,0,0,0,0,0,1,0,Other Electronic Device,Fatigued/Drowsy,Fatigued/Drowsy,,,356737,TAXI,TAXI,TAXI,,
06/21/2014,13:34,BROOKLYN,11214,40.5836578,-73.9865462,"(40.583658, -73.986546)",CROPSEY AVENUE,BAY 52 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,356891,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
06/23/2014,7:00,BROOKLYN,11249,40.7016557,-73.9606094,"(40.701656, -73.960609)",WILLIAMSBURG STREET EAST,HEWES STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Outside Car Distraction,Outside Car Distraction,,,357077,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/27/2014,14:45,MANHATTAN,10128,40.7832478,-73.9447234,"(40.783248, -73.944723)",EAST 96 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,358523,PASSENGER VEHICLE,VAN,SPORT UTILITY / STATION WAGON,,
06/30/2014,1:06,QUEENS,11365,40.7365281,-73.7983211,"(40.736528, -73.798321)",65 AVENUE,171 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,Driver Inexperience,Driver Inexperience,,360510,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/01/2014,18:45,MANHATTAN,10019,40.76546,-73.9819897,"(40.76546, -73.98199)",BROADWAY,WEST 56 STREET,,2,0,0,0,0,0,2,0,Lost Consciousness,Fatigued/Drowsy,Fatigued/Drowsy,,,360785,TAXI,TAXI,TAXI,,
07/03/2014,21:30,BROOKLYN,11211,40.7064792,-73.9637444,"(40.706479, -73.963744)",BEDFORD AVENUE,CLYMER STREET,,1,0,0,0,0,0,1,0,Outside Car Distraction,Outside Car Distraction,Outside Car Distraction,,,362124,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
07/05/2014,16:05,BRONX,10464,40.8591383,-73.8182336,"(40.859138, -73.818234)",SHORE ROAD,PELHAM PARKWAY,,0,0,0,0,0,0,0,0,Other Vehicular,Alcohol Involvement,Driver Inattention/Distraction,,,362369,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/09/2014,17:00,MANHATTAN,10065,40.7643654,-73.9616083,"(40.764365, -73.961608)",EAST 65 STREET,2 AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,362882,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,,
07/09/2014,21:15,MANHATTAN,10035,40.7976786,-73.9372821,"(40.797679, -73.937282)",2 AVENUE,EAST 117 STREET,,2,0,0,0,0,0,2,0,Glare,Pavement Slippery,Pavement Slippery,,,362917,PICK-UP TRUCK,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/27/2012,22:10,MANHATTAN,10019,40.7671096,-73.9817185,"(40.76711, -73.981718)",WEST 58 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Fatigued/Drowsy,,,37966,PASSENGER VEHICLE,VAN,BICYCLE,,
08/03/2012,8:00,MANHATTAN,10017,40.7553005,-73.9753439,"(40.755301, -73.975344)",PARK AVENUE,EAST 47 STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,View Obstructed/Limited,,,38044,TAXI,TAXI,PASSENGER VEHICLE,,
09/04/2012,15:05,MANHATTAN,10019,40.7652528,-73.9950868,"(40.765253, -73.995087)",11 AVENUE,WEST 49 STREET,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,38400,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,
09/16/2012,17:00,MANHATTAN,10017,40.7572855,-73.9781153,"(40.757286, -73.978115)",EAST 48 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,Fatigued/Drowsy,,,38554,TAXI,TAXI,PASSENGER VEHICLE,,
09/20/2012,9:40,MANHATTAN,10019,40.7665043,-73.9941734,"(40.766504, -73.994173)",WEST 51 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Failure to Yield Right-of-Way,Other Vehicular,,,38602,SPORT UTILITY / STATION WAGON,VAN,SPORT UTILITY / STATION WAGON,,
10/07/2012,16:17,MANHATTAN,10019,40.7692957,-73.9949385,"(40.769296, -73.994938)",WEST 54 STREET,WEST SIDE HIGHWAY,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,Lost Consciousness,Lost Consciousness,,38840,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,TAXI,
10/25/2012,17:04,MANHATTAN,10019,40.7642781,-73.9730158,"(40.764278, -73.973016)",EAST 59 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,,,39066,OTHER,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/18/2012,0:25,MANHATTAN,10119,40.7605247,-73.9799732,"(40.760525, -73.979973)",6 AVENUE,WEST 51 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,39713,TAXI,TAXI,LARGE COM VEH(6 OR MORE TIRES),,
12/19/2012,9:30,MANHATTAN,10022,40.7622874,-73.9702587,"(40.762287, -73.970259)",PARK AVENUE,EAST 58 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,39727,VAN,TAXI,PASSENGER VEHICLE,,
01/13/2013,4:18,MANHATTAN,10019,40.7647907,-73.9842822,"(40.764791, -73.984282)",WEST 54 STREET,8 AVENUE,,2,0,0,0,0,0,2,0,Driver Inexperience,Other Electronic Device,Fatigued/Drowsy,,,39972,PASSENGER VEHICLE,TAXI,TAXI,,
01/29/2013,19:30,MANHATTAN,10017,40.7566543,-73.9785667,"(40.756654, -73.978567)",WEST 47 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Driver Inexperience,Driver Inexperience,,,40147,TAXI,PASSENGER VEHICLE,VAN,,
03/11/2013,21:00,MANHATTAN,10017,40.7572855,-73.9781153,"(40.757286, -73.978115)",5 AVENUE,WEST 48 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Fatigued/Drowsy,Other Vehicular,,,40568,TAXI,TAXI,TAXI,,
03/13/2013,15:36,MANHATTAN,10019,40.7714641,-73.9943462,"(40.771464, -73.994346)",WEST 57 STREET,WEST SIDE HIGHWAY,,2,0,0,0,0,0,2,0,Prescription Medication,Prescription Medication,Prescription Medication,,,40591,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/30/2013,9:15,MANHATTAN,10019,40.7623963,-73.9786009,"(40.762396, -73.978601)",WEST 54 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Fatigued/Drowsy,Fatigued/Drowsy,,,41088,TAXI,TAXI,TAXI,,
05/04/2013,12:42,MANHATTAN,10019,40.7668758,-73.979076,"(40.766876, -73.979076)",CENTRAL PARK SOUTH,7 AVENUE,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,41151,PASSENGER VEHICLE,TAXI,TAXI,,
05/07/2013,8:15,MANHATTAN,10019,40.7667789,-73.9967618,"(40.766779, -73.996762)",WEST SIDE HIGHWAY,WEST 50 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,41195,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
05/14/2013,10:22,MANHATTAN,10036,40.7597301,-73.9916833,"(40.75973, -73.991683)",WEST 44 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,41257,PICK-UP TRUCK,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/01/2013,14:00,MANHATTAN,10019,40.769792,-73.9880646,"(40.769792, -73.988065)",WEST 58 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,Fatigued/Drowsy,,,42242,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/03/2013,21:10,MANHATTAN,10022,40.757125,-73.9719069,"(40.757125, -73.971907)",LEXINGTON AVENUE,EAST 51 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,42583,TAXI,TAXI,TAXI,,
07/01/2012,12:30,MANHATTAN,10128,40.7852973,-73.9555694,"(40.785297, -73.955569)",MADISON AVENUE,EAST 93 STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Other Vehicular,Other Vehicular,,,44911,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
07/02/2012,8:00,MANHATTAN,10021,40.7697502,-73.9606016,"(40.76975, -73.960602)",EAST 72 STREET,3 AVENUE,,1,0,1,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,44919,TAXI,OTHER,PICK-UP TRUCK,,
07/11/2012,14:15,MANHATTAN,10075,40.7723438,-73.9526861,"(40.772344, -73.952686)",EAST 79 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,45032,VAN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/22/2012,7:15,MANHATTAN,10065,40.762106,-73.9601368,"(40.762106, -73.960137)",EAST 63 STREET,1 AVENUE,,2,0,0,0,0,0,2,0,Brakes Defective,Other Vehicular,Other Vehicular,,,45138,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/27/2012,5:07,MANHATTAN,10128,40.7826332,-73.9511983,"(40.782633, -73.951198)",3 AVENUE,EAST 92 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,45205,LIVERY VEHICLE,TAXI,TAXI,,
07/28/2012,13:00,MANHATTAN,10128,40.7835703,-73.947583,"(40.78357, -73.947583)",EAST 95 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,45218,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
08/01/2012,10:33,MANHATTAN,10021,40.766166,-73.9542464,"(40.766166, -73.954246)",EAST 71 STREET,YORK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,,45266,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,VAN,SPORT UTILITY / STATION WAGON,
08/01/2012,10:35,MANHATTAN,10075,40.7743233,-73.9614762,"(40.774323, -73.961476)",EAST 77 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,45267,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/16/2012,9:00,MANHATTAN,10075,40.7749666,-73.9567966,"(40.774967, -73.956797)",EAST 80 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,,45425,OTHER,VAN,OTHER,VAN,
08/18/2012,16:25,MANHATTAN,10028,40.7794977,-73.9555841,"(40.779498, -73.955584)",EAST 86 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,45448,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,,
08/31/2012,14:30,MANHATTAN,10065,40.7648401,-73.9704958,"(40.76484, -73.970496)",EAST 61 STREET,MADISON AVENUE,,2,0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,Other Vehicular,,,45570,TAXI,VAN,VAN,,
08/31/2012,18:50,MANHATTAN,10022,40.7606005,-73.9643142,"(40.760601, -73.964314)",EAST 59 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,45573,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,,
09/01/2012,16:45,MANHATTAN,10028,40.7762763,-73.9579367,"(40.776276, -73.957937)",EAST 81 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Lost Consciousness,Other Vehicular,,,45590,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/08/2012,16:00,MANHATTAN,10075,40.7733356,-73.9550538,"(40.773336, -73.955054)",EAST 79 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,45671,SMALL COM VEH(4 TIRES),TAXI,BICYCLE,,
09/11/2012,14:00,MANHATTAN,10021,40.7736894,-73.9619387,"(40.773689, -73.961939)",PARK AVENUE,EAST 76 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,Other Vehicular,,,45697,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES),,
09/27/2012,11:00,MANHATTAN,10021,40.7697502,-73.9606016,"(40.76975, -73.960602)",EAST 72 STREET,3 AVENUE,,2,0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,Other Vehicular,,,45898,TAXI,TAXI,PASSENGER VEHICLE,,
09/28/2012,10:40,MANHATTAN,10075,40.7729662,-73.9582565,"(40.772966, -73.958256)",3 AVENUE,EAST 77 STREET,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,45923,PASSENGER VEHICLE,LIVERY VEHICLE,TAXI,,
09/28/2012,8:00,MANHATTAN,10128,40.783362,-73.9548774,"(40.783362, -73.954877)",PARK AVENUE,EAST 91 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Fatigued/Drowsy,Other Vehicular,,,45926,SPORT UTILITY / STATION WAGON,TAXI,SPORT UTILITY / STATION WAGON,,
10/05/2012,13:00,MANHATTAN,10128,40.777232,-73.946169,"(40.777232, -73.946169)",YORK AVENUE,EAST 88 STREET,,0,0,0,0,0,0,0,0,Brakes Defective,Other Vehicular,Other Vehicular,,,46011,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/05/2012,12:35,MANHATTAN,10021,40.7703901,-73.9541135,"(40.77039, -73.954113)",EAST 76 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,Other Vehicular,,,46012,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/09/2012,11:15,MANHATTAN,10028,40.7788619,-73.9581662,"(40.778862, -73.958166)",PARK AVENUE,EAST 84 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Fatigued/Drowsy,Other Vehicular,,,46054,SPORT UTILITY / STATION WAGON,TAXI,TAXI,,
10/20/2012,23:00,MANHATTAN,10128,40.7833091,-73.9528011,"(40.783309, -73.952801)",EAST 92 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Other Vehicular,Other Vehicular,,,46204,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
10/24/2012,10:40,MANHATTAN,10065,40.7671845,-73.9624695,"(40.767185, -73.962469)",EAST 68 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,46239,TAXI,SPORT UTILITY / STATION WAGON,BUS,,
11/12/2012,18:00,MANHATTAN,10128,40.7814295,-73.9541782,"(40.78143, -73.954178)",LEXINGTON AVENUE,EAST 89 STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Other Vehicular,Traffic Control Disregarded,,,46429,PASSENGER VEHICLE,TAXI,TAXI,,
11/18/2012,15:15,MANHATTAN,10021,40.7664937,-73.9569573,"(40.766494, -73.956957)",1 AVENUE,EAST 70 STREET,,2,0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,Lost Consciousness,,,46584,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,TAXI,,
12/01/2012,13:20,MANHATTAN,10065,40.7634306,-73.9652115,"(40.763431, -73.965211)",EAST 62 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Fatigued/Drowsy,Other Vehicular,,,46664,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/01/2012,22:00,MANHATTAN,10065,40.762106,-73.9601368,"(40.762106, -73.960137)",EAST 63 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Driver Inattention/Distraction,,,46667,PASSENGER VEHICLE,PASSENGER VEHICLE,VAN,,
12/04/2012,11:08,MANHATTAN,10075,40.7763209,-73.9600128,"(40.776321, -73.960013)",PARK AVENUE,EAST 80 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,46698,TAXI,TAXI,PASSENGER VEHICLE,,
12/09/2012,1:00,MANHATTAN,10128,40.7834177,-73.9569464,"(40.783418, -73.956946)",MADISON AVENUE,EAST 90 STREET,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,Other Vehicular,,,46773,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,,
12/08/2012,23:40,MANHATTAN,10075,40.7750017,-73.9630861,"(40.775002, -73.963086)",EAST 77 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,46776,TAXI,TAXI,TAXI,,
12/10/2012,8:20,MANHATTAN,10022,40.7606005,-73.9643142,"(40.760601, -73.964314)",EAST 59 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Other Vehicular,Other Vehicular,,,46791,PASSENGER VEHICLE,PASSENGER VEHICLE,VAN,,
12/13/2012,12:54,MANHATTAN,10021,40.7691197,-73.9550386,"(40.76912, -73.955039)",EAST 74 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,46829,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/15/2012,23:00,MANHATTAN,10065,40.7630434,-73.9565264,"(40.763043, -73.956526)",EAST 66 STREET,YORK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,,46853,VAN,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/23/2012,8:21,MANHATTAN,10021,40.7707535,-73.9569401,"(40.770754, -73.95694)",EAST 75 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,,46946,TAXI,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/02/2014,11:30,MANHATTAN,10021,40.7723324,-73.9587154,"(40.772332, -73.958715)",EAST 76 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,Other Vehicular,,,470861,TAXI,TAXI,PASSENGER VEHICLE,,
07/07/2014,14:30,MANHATTAN,10022,40.760229,-73.9615205,"(40.760229, -73.96152)",EAST 60 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Obstruction/Debris,Obstruction/Debris,Obstruction/Debris,Obstruction/Debris,,470862,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/07/2014,9:10,MANHATTAN,10065,40.7633655,-73.9592408,"(40.763366, -73.959241)",EAST 65 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,470864,TAXI,UNKNOWN,TAXI,,
01/05/2013,17:38,MANHATTAN,10028,40.7755624,-73.950337,"(40.775562, -73.950337)",EAST 84 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Fatigued/Drowsy,Fatigued/Drowsy,,,47087,PASSENGER VEHICLE,TAXI,TAXI,,
